Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 10/03  11:00:00,28.0937888024,2.09834981492,1.07658729247,0.0,3.71167865564,18.077,43.4024031172,0.0,40.51485,2.88755311721
 10/03  12:00:00,27.7939306251,2.09834981492,1.5774307223,0.0,3.71167865564,18.077,38.9001342724,0.0,36.0132,2.88693427245
 10/03  13:00:00,27.4291086125,2.09834981492,1.48021510003,0.0,3.71167865564,18.077,33.8239376016,0.0,31.51155,2.31238760155
 10/03  14:00:00,21.6717058941,2.09834981492,0.731625738429,0.0,3.71167865564,13.077,23.3197448543,0.0,21.0077,2.31204485433
 10/03  15:00:00,21.2826793675,2.09834981492,0.364165659197,0.0,3.71167865564,13.077,21.8193964134,0.0,19.50715,2.31224641336
 10/03  16:00:00,21.0614044565,2.09834981492,0.234609469787,0.0,3.71167865564,13.077,24.2474254744,0.0,22.50825,1.73917547436
 10/03  17:00:00,26.1643667008,2.09834981492,0.346208002121,0.0,3.71167865564,18.077,28.3963014393,0.0,25.50935,2.88695143932
 10/03  18:00:00,27.1326946554,2.09834981492,0.0584655881821,0.0,3.71167865564,18.077,28.972473288,0.0,25.50935,3.46312328803
 10/03  19:00:00,28.3361993305,2.09834981492,0.0,0.0,3.71167865564,18.077,29.5474593399,0.0,25.50935,4.0381093399
 10/03  20:00:00,23.3293199619,2.09834981492,0.0,0.0,3.71167865564,13.077,25.9699842376,0.0,22.50825,3.46173423761
 10/03  21:00:00,23.2778830929,2.09834981492,0.0,0.0,3.71167865564,13.077,25.0438047842,0.0,21.0077,4.03610478425
 10/03  22:00:00,23.27265628,2.09834981492,0.0,0.0,3.71167865564,13.077,20.8935153066,0.0,18.0066,2.88691530662
